Day,Ad name,Amount spent (USD),Results,Impressions,Link clicks,3-second video plays,Purchases conversion value,Video average play time,Video plays at 75%,Video plays,Preview link,Reporting starts,Reporting ends,Account Name,Creative Type,Hook,Creative Name
2025-08-15,Ad - FLD FB Video 79 - V5,28.08,,392,11.0,41.0,,3.0,7.0,139.0,https://www.facebook.com/?feed_demo_ad=120230885399220204&h=AQAY5PFZ6-atzeaSiiE,2025-08-15,2025-08-15,FLD,Video,5,Video 79
2025-08-15,Ad - FLD FB Video 79 - V4,52.5,,891,13.0,171.0,,3.0,33.0,694.0,https://www.facebook.com/?feed_demo_ad=120230885266250204&h=AQCxQVf0K25nAz5Q-8Q,2025-08-15,2025-08-15,FLD,Video,4,Video 79
2025-08-15,Ad - FLD FB Video 79 - V2,25.49,,561,7.0,128.0,,3.0,12.0,460.0,https://www.facebook.com/?feed_demo_ad=120230885251700204&h=AQB8FLwDPbGPHefxeaY,2025-08-15,2025-08-15,FLD,Video,2,Video 79
2025-08-15,Ad - FLD FB Video 79 - V1,31.72,,1074,5.0,165.0,,2.0,15.0,906.0,https://www.facebook.com/?feed_demo_ad=120230885135170204&h=AQDj80m9bfztlA-ZV38,2025-08-15,2025-08-15,FLD,Video,1,Video 79
2025-08-14,Ad - FLD FB Image 26 - V1,49.23,4.0,1153,19.0,,53.65,,,,https://www.facebook.com/?feed_demo_ad=120233968656490204&h=AQDRM_CV_fpUZoUK5f4,2025-08-14,2025-08-14,FLD,Image,1,Image 26
2025-08-14,Ad - FLD FB Video 43 - V3,60.06,4.0,1388,31.0,266.0,431.11,3.0,23.0,1187.0,https://www.facebook.com/?feed_demo_ad=120233544222050204&h=AQACoLmEMI1wUvWoFEg,2025-08-14,2025-08-14,FLD,Video,3,Video 43
2025-08-14,Ad - FLD FB Video 43 - V2,26.32,,1237,10.0,234.0,,2.0,7.0,1047.0,https://www.facebook.com/?feed_demo_ad=120233544559070204&h=AQCfp3o6a2yGtcoBLtc,2025-08-14,2025-08-14,FLD,Video,2,Video 43
2025-08-14,Ad - FLD FB Video 43 - V1,26.91,,1310,9.0,165.0,,2.0,3.0,965.0,https://www.facebook.com/?feed_demo_ad=120233544559090204&h=AQAL7WkAJ90T8MkHirE,2025-08-14,2025-08-14,FLD,Video,1,Video 43
2025-08-14,Ad - FLD FB Video 43 - V2,7.5,1.0,340,3.0,66.0,130.0,2.0,,287.0,https://www.facebook.com/?feed_demo_ad=120233544672400204&h=AQASvgqU-J1k8lFit8c,2025-08-14,2025-08-14,FLD,Video,2,Video 43
2025-08-14,Ad - FLD FB Video 43 - V1,22.36,3.0,611,7.0,101.0,39.2,2.0,5.0,527.0,https://www.facebook.com/?feed_demo_ad=120233544672430204&h=AQCYyu9QIXD2or6dYI8,2025-08-14,2025-08-14,FLD,Video,1,Video 43
2025-08-14,Ad - FLD FB Video 43 - V1,4.88,1.0,145,5.0,26.0,,2.0,,126.0,https://www.facebook.com/?feed_demo_ad=120233545648180204&h=AQCVMtgEx3oywXguFfE,2025-08-14,2025-08-14,FLD,Video,1,Video 43
2025-08-14,Ad - FLD FB Video 43 - V2,38.1,2.0,1441,21.0,294.0,31.0,3.0,16.0,1225.0,https://www.facebook.com/?feed_demo_ad=120233545648170204&h=AQDKjKXXuy_C94zYnpM,2025-08-14,2025-08-14,FLD,Video,2,Video 43
2025-08-14,Ad - FLD FB Image 27 - V21,0.12,,4,,,,,,,https://www.facebook.com/?feed_demo_ad=120233968785980204&h=AQDeBBvChcb02kwvLJY,2025-08-14,2025-08-14,FLD,Image,21,Image 27
2025-08-14,Ad - FLD FB Image 29 - V4,74.06,5.0,1646,23.0,,31.86,,,,https://www.facebook.com/?feed_demo_ad=120233968698080204&h=AQA7HbjZBDQUUxgzTA4,2025-08-14,2025-08-14,FLD,Image,4,Image 29
2025-08-14,Ad - FLD FB Image 27 - V21,74.72,5.0,2801,50.0,,60.99,,,,https://www.facebook.com/?feed_demo_ad=120233968673610204&h=AQDI5xeGwmEN9LLDyNE,2025-08-14,2025-08-14,FLD,Image,21,Image 27
2025-08-14,Ad - FLD FB Image 25 - V14,64.95,1.0,1249,20.0,,42.9,,,,https://www.facebook.com/?feed_demo_ad=120233968625430204&h=AQA0x07QL6TnEoTNlkg,2025-08-14,2025-08-14,FLD,Image,14,Image 25
2025-08-14,Ad - FLD FB Image 28 - V4,52.57,3.0,1172,24.0,,7.1,,,,https://www.facebook.com/?feed_demo_ad=120233968684660204&h=AQAwsKPnUgErPX0t0-8,2025-08-14,2025-08-14,FLD,Image,4,Image 28
2025-08-14,Ad - FLD FB Image 28 - V4,40.26,1.0,844,19.0,,3.5,,,,https://www.facebook.com/?feed_demo_ad=120233968785970204&h=AQAUruqGNtsN8-Psaq4,2025-08-14,2025-08-14,FLD,Image,4,Image 28
2025-08-14,Ad - FLD FB Image 29 - V4,0.15,,9,,,,,,,https://www.facebook.com/?feed_demo_ad=120233968785950204&h=AQB3Aoc7aTdzpPosE9o,2025-08-14,2025-08-14,FLD,Image,4,Image 29
2025-08-14,Ad - FLD FB Image 26 - V1,0.14,,13,1.0,,,,,,https://www.facebook.com/?feed_demo_ad=120233968785960204&h=AQAMl7ZHjOR8dMDhtXY,2025-08-14,2025-08-14,FLD,Image,1,Image 26
2025-08-14,Ad - FLD FB Image 25 - V14,0.64,,7,,,,,,,https://www.facebook.com/?feed_demo_ad=120233968786000204&h=AQA0W0ch9WwCs4Vqp5w,2025-08-14,2025-08-14,FLD,Image,14,Image 25
2025-08-14,Ad - FLD FB Video 43 - V1,53.98,1.0,1932,19.0,327.0,3.3,2.0,7.0,1544.0,https://www.facebook.com/?feed_demo_ad=120233543889860204&h=AQD0jU0ia780xf9M2zc,2025-08-14,2025-08-14,FLD,Video,1,Video 43
2025-08-14,Ad - FLD FB Video 43 - V2,39.25,,1632,12.0,285.0,,3.0,17.0,1218.0,https://www.facebook.com/?feed_demo_ad=120233544128650204&h=AQB6uI26jIcSVf2ySjs,2025-08-14,2025-08-14,FLD,Video,2,Video 43
2025-08-14,Ad - FLD FB Video 81 - V1,0.04,,2,,,,2.0,,1.0,https://www.facebook.com/?feed_demo_ad=120232861941780204&h=AQACDzvmrpo969ojZtc,2025-08-14,2025-08-14,FLD,Video,1,Video 81
2025-08-14,Ad - FLD FB Video 70 - V5 - WE,31.47,,1328,12.0,170.0,,3.0,16.0,852.0,https://www.facebook.com/?feed_demo_ad=120221376699170204&h=AQCfHih6xPqi9cnlinE,2025-08-14,2025-08-14,FLD,Video,5,Video 70
2025-08-14,Ad - FLD FB Video 45  - V1 - T2 - P2 - G2 - RE 4,0.17,,2,1.0,1.0,,6.0,,1.0,https://www.facebook.com/?feed_demo_ad=120212664162960204&h=AQBDActLaRDuMl9c2ds,2025-08-14,2025-08-14,FLD,Video,1,Video 45
2025-08-14,Ad - FLD FB Video 74 - V4,65.71,3.0,1269,34.0,358.0,47.94,4.0,44.0,1025.0,https://www.facebook.com/?feed_demo_ad=120224918634620204&h=AQCe6_OHuOmUAwLXlLI,2025-08-14,2025-08-14,FLD,Video,4,Video 74
2025-08-14,Ad - FLD FB Video 74 - V1 - WE,28.98,1.0,1475,8.0,277.0,5.0,2.0,15.0,1240.0,https://www.facebook.com/?feed_demo_ad=120224918972150204&h=AQCKAaJVABaSse3TGdQ,2025-08-14,2025-08-14,FLD,Video,1,Video 74
2025-08-14,Ad - FLD FB Video 74 - V1,0.61,,20,1.0,4.0,,4.0,1.0,15.0,https://www.facebook.com/?feed_demo_ad=120224919493180204&h=AQAk9JCwfWoScb0svGw,2025-08-14,2025-08-14,FLD,Video,1,Video 74
2025-08-14,Ad - FLD FB Image 10 - V1 - WE,81.91,6.0,3483,33.0,,78.45,,,,https://www.facebook.com/?feed_demo_ad=120226410461750204&h=AQBhMxkjPzmqdWbHhV4,2025-08-14,2025-08-14,FLD,Image,1,Image 10
2025-08-14,Ad - FLD FB Image 11 - V5,130.19,9.0,4904,54.0,,122.36,,,,https://www.facebook.com/?feed_demo_ad=120226410648190204&h=AQA66yiVRcy1W288Mwo,2025-08-14,2025-08-14,FLD,Image,5,Image 11
2025-08-14,Ad - FLD FB Image 16 - V4,129.99,6.0,3827,33.0,,338.27,,,,https://www.facebook.com/?feed_demo_ad=120227228100170204&h=AQBVsTjfmhgQJ_n80cE,2025-08-14,2025-08-14,FLD,Image,4,Image 16
2025-08-14,Ad - FLD FB Video 52 - TT0183 - S1 - V2 - T2 - P3,0.02,,1,,,,2.0,,1.0,https://www.facebook.com/?feed_demo_ad=120215620702030204&h=AQDUWQWbcdqM9YzYAbk,2025-08-14,2025-08-14,FLD,Video,2,Video 52
2025-08-14,Ad - FLD FB Video 26 - S1 - V0 - T2 - G2,2.03,,66,1.0,13.0,,3.0,,49.0,https://www.facebook.com/?feed_demo_ad=120213533245330204&h=AQDpupJuMWlo7ZUTJwY,2025-08-14,2025-08-14,FLD,Video,0,Video 26
2025-08-14,Ad - FLD FB Video 26 - S1 - V1 - T2 - G2,1.34,,37,,5.0,,2.0,,31.0,https://www.facebook.com/?feed_demo_ad=120213533398710204&h=AQB7DmsdvVbCZ3n9I-Q,2025-08-14,2025-08-14,FLD,Video,1,Video 26
2025-08-14,Ad - FLD FB Video 52 - TT0183 - S1 - V003 - T2 - P3,77.67,3.0,3449,25.0,1126.0,120.67,4.0,81.0,3376.0,https://www.facebook.com/?feed_demo_ad=120215620702010204&h=AQCHAQvz4Nbfbc9XvdY,2025-08-14,2025-08-14,FLD,Video,003,Video 52
2025-08-14,Ad - FLD FB Video 45 - V1 - T2 - P2 - G2,23.84,1.0,397,7.0,69.0,24.0,3.0,7.0,310.0,https://www.facebook.com/?feed_demo_ad=120213842784500204&h=AQBDmHCKMnhf6qUU9D0,2025-08-14,2025-08-14,FLD,Video,1,Video 45
2025-08-14,Ad - FLD FB Video 49 - S1 - V3 - T2 - P3 - G2,50.4,1.0,2266,20.0,683.0,3.5,3.0,42.0,2215.0,https://www.facebook.com/?feed_demo_ad=120215074906230204&h=AQAIt2_F1-Cugi46eqw,2025-08-14,2025-08-14,FLD,Video,3,Video 49
2025-08-14,Ad - FLD FB Video 56 - S1 - V1,0.01,,1,,1.0,,3.0,,1.0,https://www.facebook.com/?feed_demo_ad=120216355025500204&h=AQCVPkRBw4bha4e8ssQ,2025-08-14,2025-08-14,FLD,Video,1,Video 56
2025-08-14,Ad - FLD FB Video 55 - S1 - V2,11.04,,686,2.0,129.0,,2.0,14.0,674.0,https://www.facebook.com/?feed_demo_ad=120216076678790204&h=AQBapu3QwpDJxoQnSMU,2025-08-14,2025-08-14,FLD,Video,2,Video 55
2025-08-14,Ad - FLD FB Video 55 - S1 - V1,33.56,2.0,2047,15.0,407.0,32.25,3.0,49.0,2019.0,https://www.facebook.com/?feed_demo_ad=120216076617890204&h=AQCQtaruewNIx0YbjiQ,2025-08-14,2025-08-14,FLD,Video,1,Video 55
2025-08-14,Ad - FLD FB Video 54 - S1 - V1,0.98,,16,1.0,2.0,,4.0,1.0,13.0,https://www.facebook.com/?feed_demo_ad=120216018788150204&h=AQBRJE6_jWQUG7IoVA4,2025-08-14,2025-08-14,FLD,Video,1,Video 54
2025-08-14,Ad - FLD FB Video 55 - S1 - V1,28.32,,1503,6.0,307.0,,2.0,33.0,1481.0,https://www.facebook.com/?feed_demo_ad=120216076678810204&h=AQD35YIdMrehE66xLMI,2025-08-14,2025-08-14,FLD,Video,1,Video 55
2025-08-14,Ad - FLD FB Video 71 - V1,0.13,,7,,1.0,,8.0,1.0,6.0,https://www.facebook.com/?feed_demo_ad=120222564938810204&h=AQBSHfXvOgdvD5uYHqI,2025-08-14,2025-08-14,FLD,Video,1,Video 71
2025-08-14,Ad - FLD FB Video 55 - S1 - V2,27.61,2.0,1428,15.0,276.0,12.4,2.0,21.0,1400.0,https://www.facebook.com/?feed_demo_ad=120216076617910204&h=AQD0dDXRQeG_jnwLqig,2025-08-14,2025-08-14,FLD,Video,2,Video 55
2025-08-14,Ad - FLD FB Video 74 - V1 - WE,78.28,2.0,2370,20.0,386.0,11.75,2.0,18.0,2027.0,https://www.facebook.com/?feed_demo_ad=120224915994480204&h=AQDNCeIQkhtCASJuyXI,2025-08-14,2025-08-14,FLD,Video,1,Video 74
2025-08-14,Ad - FLD FB Video 73 - V4,30.94,,1076,12.0,192.0,,3.0,16.0,827.0,https://www.facebook.com/?feed_demo_ad=120224473761860204&h=AQD-zCclhzebcFsmdWI,2025-08-14,2025-08-14,FLD,Video,4,Video 73
2025-08-14,Ad - FLD FB Image 15 - V18,23.96,2.0,451,9.0,,20.0,,,,https://www.facebook.com/?feed_demo_ad=120227230508590204&h=AQCs5j8xnwhfom4Drls,2025-08-14,2025-08-14,FLD,Image,18,Image 15
2025-08-14,Ad - FLD FB Video 55 - S1 - V003,24.01,,1286,7.0,241.0,,2.0,23.0,1256.0,https://www.facebook.com/?feed_demo_ad=120216076617880204&h=AQDBwmgpxWl-r6u-rsk,2025-08-14,2025-08-14,FLD,Video,003,Video 55
2025-08-14,Ad - FLD FB Image 24 - V4,25.23,,664,12.0,,,,,,https://www.facebook.com/?feed_demo_ad=120232862168810204&h=AQD2x0R-WXeLLb0Vbis,2025-08-14,2025-08-14,FLD,Image,4,Image 24
2025-08-14,Ad - FLD FB Video 39 - S1 - V3 - T1 - G1,0.57,,27,,7.0,,3.0,,26.0,https://www.facebook.com/?feed_demo_ad=120211982605890204&h=AQCvsghnEszSoWcDX_o,2025-08-14,2025-08-14,FLD,Video,3,Video 39
2025-08-14,Ad - FLD FB Video 31 - S1 - V1 - T1 - G1 - RE 2,4.11,,110,1.0,24.0,,3.0,,91.0,https://www.facebook.com/?feed_demo_ad=120211983004310204&h=AQBEkNIyb0o2klwgWko,2025-08-14,2025-08-14,FLD,Video,1,Video 31
2025-08-14,Ad - FLD FB Video 41 - S1 - V2 - T2 - G2 - RE 4,0.06,,1,1.0,1.0,,9.0,,1.0,https://www.facebook.com/?feed_demo_ad=120212145722020204&h=AQArzrWOU_ni8j0HXDI,2025-08-14,2025-08-14,FLD,Video,2,Video 41
2025-08-14,Ad - FLD FB Video 44 - V2 - T2 - P3 - G2 - RE 3,13.61,,737,4.0,269.0,,3.0,6.0,723.0,https://www.facebook.com/?feed_demo_ad=120212557729060204&h=AQCeDB8m3O0sEVhvSY8,2025-08-14,2025-08-14,FLD,Video,2,Video 44
2025-08-14,Ad - FLD FB Video 47 - S1 - V1 - T4 - P2 - G1,0.02,,3,,,,2.0,,1.0,https://www.facebook.com/?feed_demo_ad=120213227820490204&h=AQAYZpXAu66A9uZH36I,2025-08-14,2025-08-14,FLD,Video,1,Video 47
2025-08-14,Ad - FLD FB Video 52 - TT0183 - S1 - V1 - T2 - P3,50.87,4.0,1615,16.0,321.0,96.5,2.0,16.0,1394.0,https://www.facebook.com/?feed_demo_ad=120215620701990204&h=AQDcZuHl2kLMtXwu82U,2025-08-14,2025-08-14,FLD,Video,1,Video 52
2025-08-14,Ad - FLD FB Video 52 - TT0183 - S1 - V1 - T2 - P3 - WE,61.75,3.0,2020,24.0,327.0,12.55,3.0,23.0,1262.0,https://www.facebook.com/?feed_demo_ad=120215621692610204&h=AQBizIoPFLdiH56E9fw,2025-08-14,2025-08-14,FLD,Video,1,Video 52
2025-08-14,Ad - FLD FB Video 54 - S1 - V003,3.81,,67,1.0,25.0,,3.0,1.0,63.0,https://www.facebook.com/?feed_demo_ad=120216018626370204&h=AQDpJoPLX00thE6yDrs,2025-08-14,2025-08-14,FLD,Video,003,Video 54
2025-08-14,Ad - FLD FB Video 57 - V1,0.19,,6,,2.0,,3.0,1.0,6.0,https://www.facebook.com/?feed_demo_ad=120216449414560204&h=AQADJ3njDBfGg1pp_d4,2025-08-14,2025-08-14,FLD,Video,1,Video 57
2025-08-14,Ad - FLD FB Video 72 - V1,0.02,,1,,,,2.0,,1.0,https://www.facebook.com/?feed_demo_ad=120223509498890204&h=AQDpx6EVX0zX7XaFJyY,2025-08-14,2025-08-14,FLD,Video,1,Video 72
2025-08-14,Ad - FLD FB Video 60 - V1,51.94,4.0,987,13.0,189.0,20.6,3.0,30.0,846.0,https://www.facebook.com/?feed_demo_ad=120217165087250204&h=AQCPrgKs98kIBJgducE,2025-08-14,2025-08-14,FLD,Video,1,Video 60
2025-08-14,Ad - FLD FB Video 63 - V1,12.09,,367,5.0,61.0,,2.0,3.0,330.0,https://www.facebook.com/?feed_demo_ad=120218194275950204&h=AQDC68YciyyJfgCGRP8,2025-08-14,2025-08-14,FLD,Video,1,Video 63
2025-08-14,Ad - FLD FB Video 66 - V1,117.51,3.0,2197,34.0,380.0,104.65,3.0,23.0,1785.0,https://www.facebook.com/?feed_demo_ad=120219938849360204&h=AQAQAOl6c93Wl6frVYA,2025-08-14,2025-08-14,FLD,Video,1,Video 66
2025-08-14,Ad - FLD FB Video 68 - V1,0.06,,1,,,,1.0,,1.0,https://www.facebook.com/?feed_demo_ad=120220658348710204&h=AQCBG0S6jE-vQZL5Vvc,2025-08-14,2025-08-14,FLD,Video,1,Video 68
2025-08-14,Ad - FLD FB Video 71 - V1 - WE,95.85,5.0,2884,41.0,499.0,165.26,3.0,19.0,2394.0,https://www.facebook.com/?feed_demo_ad=120222541466820204&h=AQC6ZLUaR944YnV46gc,2025-08-14,2025-08-14,FLD,Video,1,Video 71
2025-08-14,Ad - FLD FB Video 71 - V5,26.55,,613,5.0,136.0,,3.0,8.0,519.0,https://www.facebook.com/?feed_demo_ad=120222542251830204&h=AQB1d3yQ5GKrGadi_XA,2025-08-14,2025-08-14,FLD,Video,5,Video 71
2025-08-14,Ad - FLD FB Video 72 - V1 - WE,61.99,1.0,1339,16.0,209.0,21.16,3.0,9.0,1015.0,https://www.facebook.com/?feed_demo_ad=120223508459430204&h=AQCNj5O5UU5sF28d6Dk,2025-08-14,2025-08-14,FLD,Video,1,Video 72
2025-08-14,Ad - FLD FB Video 72 - V2,24.26,,927,8.0,161.0,,2.0,5.0,820.0,https://www.facebook.com/?feed_demo_ad=120223509072340204&h=AQCpp_bfsq-eQSBV5FU,2025-08-14,2025-08-14,FLD,Video,2,Video 72
2025-08-14,Ad - FLD FB Video 72 - V5.1,58.94,2.0,1597,37.0,254.0,8.6,3.0,57.0,1364.0,https://www.facebook.com/?feed_demo_ad=120223509478080204&h=AQBMADD7-SrPPZy2nO8,2025-08-14,2025-08-14,FLD,Video,5.1,Video 72
2025-08-14,Ad - FLD FB Image 16 - V4,0.01,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120227230508570204&h=AQAaP9V0azOPNhc2GqY,2025-08-14,2025-08-14,FLD,Image,4,Image 16
2025-08-14,Ad - FLD FB Video 52 - TT0183 - S1 - V003 - T2 - P3,16.76,2.0,705,8.0,227.0,7.5,4.0,15.0,684.0,https://www.facebook.com/?feed_demo_ad=120215621643490204&h=AQCkeM_7ApS6QE5pz9g,2025-08-14,2025-08-14,FLD,Video,003,Video 52
2025-08-14,Ad - FLD FB Video 52 - TT0183 - S1 - V1 - T2 - P3,157.2,12.0,3911,54.0,829.0,220.77,3.0,59.0,3381.0,https://www.facebook.com/?feed_demo_ad=120215621643480204&h=AQCiPtA3qypbeMEdNjc,2025-08-14,2025-08-14,FLD,Video,1,Video 52
2025-08-14,Ad - FLD FB Video 47 - S1 - V1 - T4 - P2 - G1,0.91,,28,2.0,6.0,,8.0,1.0,23.0,https://www.facebook.com/?feed_demo_ad=120213227820480204&h=AQC92WEJok1E1EB_xMc,2025-08-14,2025-08-14,FLD,Video,1,Video 47
2025-08-14,Ad - FLD FB Video 78 - V5.1,40.23,,970,9.0,149.0,,3.0,12.0,771.0,https://www.facebook.com/?feed_demo_ad=120230513868380204&h=AQA1IwIwjHIMwoEgwbo,2025-08-14,2025-08-14,FLD,Video,5.1,Video 78
2025-08-14,Ad - FLD FB Video 78 - V4,0.08,,1,,1.0,,5.0,,1.0,https://www.facebook.com/?feed_demo_ad=120230514521330204&h=AQD-WX9xaEkWdt4k_9M,2025-08-14,2025-08-14,FLD,Video,4,Video 78
2025-08-14,Ad - FLD FB Video 79 - V1,97.63,2.0,2467,23.0,348.0,115.8,2.0,25.0,1815.0,https://www.facebook.com/?feed_demo_ad=120230885135170204&h=AQDj80m9bfztlA-ZV38,2025-08-14,2025-08-14,FLD,Video,1,Video 79
2025-08-14,Ad - FLD FB Video 79 - V2,105.37,1.0,2099,56.0,423.0,5.0,5.0,137.0,1255.0,https://www.facebook.com/?feed_demo_ad=120230885251700204&h=AQB8FLwDPbGPHefxeaY,2025-08-14,2025-08-14,FLD,Video,2,Video 79
2025-08-14,Ad - FLD FB Video 79 - V4,24.52,,609,7.0,89.0,,3.0,14.0,393.0,https://www.facebook.com/?feed_demo_ad=120230885266250204&h=AQCxQVf0K25nAz5Q-8Q,2025-08-14,2025-08-14,FLD,Video,4,Video 79
2025-08-14,Ad - FLD FB Video 79 - V5,62.0,4.0,1213,14.0,201.0,23.5,3.0,27.0,936.0,https://www.facebook.com/?feed_demo_ad=120230885399220204&h=AQAY5PFZ6-atzeaSiiE,2025-08-14,2025-08-14,FLD,Video,5,Video 79
2025-08-14,Ad - FLD FB Video 79 - V1,99.36,3.0,2961,20.0,483.0,52.0,2.0,43.0,2527.0,https://www.facebook.com/?feed_demo_ad=120230885960920204&h=AQAxTOyi9L5V5ipq6u4,2025-08-14,2025-08-14,FLD,Video,1,Video 79
2025-08-14,Ad - FLD FB Image 21 - V1,46.37,5.0,2114,17.0,,324.61,,,,https://www.facebook.com/?feed_demo_ad=120230887397890204&h=AQB2a4YUILg0_5uCrTQ,2025-08-14,2025-08-14,FLD,Image,1,Image 21
2025-08-14,Ad - FLD FB Image 21 - V1,92.59,8.0,3549,44.0,,251.46,,,,https://www.facebook.com/?feed_demo_ad=120230887280470204&h=AQDlMUSZMvqEvm7mt0k,2025-08-14,2025-08-14,FLD,Image,1,Image 21
2025-08-14,Ad - FLD FB Image 22 - V21,0.02,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120230887397840204&h=AQCX8x8Xb4FW40QSdjE,2025-08-14,2025-08-14,FLD,Image,21,Image 22
2025-08-14,Ad - FLD FB Video 78 - V2,27.53,,1323,11.0,236.0,,2.0,10.0,1153.0,https://www.facebook.com/?feed_demo_ad=120230513479320204&h=AQD4SFpS2k_2xKf5FjI,2025-08-14,2025-08-14,FLD,Video,2,Video 78
2025-08-14,Ad - FLD FB Image 10 - V1,52.79,1.0,1878,20.0,,6.39,,,,https://www.facebook.com/?feed_demo_ad=120226413265330204&h=AQDHK7JuJCP0k93ppU4,2025-08-14,2025-08-14,FLD,Image,1,Image 10
2025-08-14,Ad - FLD FB Video 80 - V2,128.99,8.0,2466,73.0,542.0,117.6,4.0,96.0,1852.0,https://www.facebook.com/?feed_demo_ad=120232272282480204&h=AQAz7EUInhkjtDSz2vA,2025-08-14,2025-08-14,FLD,Video,2,Video 80
2025-08-14,Ad - FLD FB Video 80 - V4,88.33,3.0,2007,56.0,473.0,159.28,4.0,50.0,1631.0,https://www.facebook.com/?feed_demo_ad=120232272398690204&h=AQBt3VKKbhrhdHefyCM,2025-08-14,2025-08-14,FLD,Video,4,Video 80
2025-08-14,Ad - FLD FB Video 80 - V5,106.46,6.0,1805,62.0,369.0,148.48,4.0,57.0,1228.0,https://www.facebook.com/?feed_demo_ad=120232273198700204&h=AQBycoFqaK4sdER9fRM,2025-08-14,2025-08-14,FLD,Video,5,Video 80
2025-08-14,Ad - FLD FB Video 80 - V5.1,24.11,,443,4.0,76.0,,3.0,5.0,351.0,https://www.facebook.com/?feed_demo_ad=120232273297990204&h=AQBVEHq13czQe18tf3I,2025-08-14,2025-08-14,FLD,Video,5.1,Video 80
2025-08-14,Ad - FLD FB Video 81 - V1,65.24,3.0,1513,26.0,219.0,17.14,3.0,34.0,987.0,https://www.facebook.com/?feed_demo_ad=120232859518760204&h=AQBqSmtQ5Ei7hxTPZFM,2025-08-14,2025-08-14,FLD,Video,1,Video 81
2025-08-14,Ad - FLD FB Video 81 - V2,32.81,,1092,13.0,329.0,,4.0,21.0,901.0,https://www.facebook.com/?feed_demo_ad=120232860148140204&h=AQCdCRUYYq9mCvgnuYE,2025-08-14,2025-08-14,FLD,Video,2,Video 81
2025-08-14,Ad - FLD FB Video 81 - V4,72.56,2.0,1585,46.0,445.0,45.23,5.0,77.0,1309.0,https://www.facebook.com/?feed_demo_ad=120232860851000204&h=AQCTmfLEcLOhy1-VmZs,2025-08-14,2025-08-14,FLD,Video,4,Video 81
2025-08-14,Ad - FLD FB Video 81 - V5,24.03,,539,10.0,96.0,,3.0,13.0,433.0,https://www.facebook.com/?feed_demo_ad=120232861242980204&h=AQDOnsSuTK0gDreq7w8,2025-08-14,2025-08-14,FLD,Video,5,Video 81
2025-08-14,Ad - FLD FB Video 78 - V4,32.65,,1277,10.0,251.0,,2.0,9.0,1115.0,https://www.facebook.com/?feed_demo_ad=120230513701610204&h=AQDKKc1nxHfpXRptc60,2025-08-14,2025-08-14,FLD,Video,4,Video 78
2025-08-14,Ad - FLD FB Video 80 - V1,104.84,4.0,2234,26.0,383.0,146.5,2.0,19.0,1872.0,https://www.facebook.com/?feed_demo_ad=120232272175100204&h=AQAjArQry5PEgKzfsBA,2025-08-14,2025-08-14,FLD,Video,1,Video 80
2025-08-14,Ad - FLD FB Video 77 - V5.1,0.02,,1,,,,2.0,,1.0,https://www.facebook.com/?feed_demo_ad=120229772645460204&h=AQAAf82khUf5mkXuvOw,2025-08-14,2025-08-14,FLD,Video,5.1,Video 77
2025-08-14,Ad - FLD FB Video 60 - V1,22.7,,407,5.0,88.0,,3.0,11.0,359.0,https://www.facebook.com/?feed_demo_ad=120217164879990204&h=AQBE9OhPEvOp2izNqec,2025-08-14,2025-08-14,FLD,Video,1,Video 60
2025-08-14,Ad - FLD FB Image 14 - V4,0.08,,3,,,,,,,https://www.facebook.com/?feed_demo_ad=120227230508520204&h=AQAOyoTb8wtQI0WnITw,2025-08-14,2025-08-14,FLD,Image,4,Image 14
2025-08-14,Ad - FLD FB Video 77 - V5.1,117.57,6.0,3660,45.0,633.0,150.86,3.0,190.0,3534.0,https://www.facebook.com/?feed_demo_ad=120229772395960204&h=AQAgzuwIGRa7aMjQSJM,2025-08-14,2025-08-14,FLD,Video,5.1,Video 77
2025-08-14,Ad - FLD FB Video 44 - V3 - T2 - P3 - G2 - RE 3,17.32,1.0,608,14.0,213.0,15.75,5.0,13.0,580.0,https://www.facebook.com/?feed_demo_ad=120212557729020204&h=AQCpiaqYQkrZU3Z6S-I,2025-08-14,2025-08-14,FLD,Video,3,Video 44
2025-08-14,Ad - FLD FB Video 59 - V1,88.11,5.0,3774,48.0,1486.0,73.9,4.0,107.0,3624.0,https://www.facebook.com/?feed_demo_ad=120216976430650204&h=AQB__Uc7k0N8SYPdj_g,2025-08-14,2025-08-14,FLD,Video,1,Video 59
2025-08-14,Ad - FLD FB Video 59 - V1,0.15,,10,1.0,2.0,,3.0,1.0,10.0,https://www.facebook.com/?feed_demo_ad=120216976491820204&h=AQCJCCTEzfnExFwtoME,2025-08-14,2025-08-14,FLD,Video,1,Video 59
2025-08-14,Ad - FLD FB Video 44 - V1 - T2 - P3 - G2,21.19,,1012,5.0,397.0,,4.0,21.0,992.0,https://www.facebook.com/?feed_demo_ad=120212557729050204&h=AQBgJ9CkWylEAnAAxUQ,2025-08-14,2025-08-14,FLD,Video,1,Video 44
2025-08-14,Ad - FLD FB Video 66 - V1,0.56,,6,,3.0,,11.0,,4.0,https://www.facebook.com/?feed_demo_ad=120219939684450204&h=AQBiMvJFU_ISJTETLko,2025-08-14,2025-08-14,FLD,Video,1,Video 66
